y_pred_hmm_multi_state,y_pred_hmm_one_state,y_test,y_pred_glm,error_hmm_ms,error_hmm_os,error_glm,error_glm_rounded,error_hmm_ms_rounded,error_hmm_os_rounded
1.0266167,0.89851767,0,1.0,1.0,1.0,1.0,1,1,1
0.4127643,0.34936747,0,1.0,0.0,0.0,1.0,1,0,0
1.1004447,1.0593243,1,1.0,0.0,0.0,0.0,0,0,0
1.7608323,2.0106568,1,1.0,1.0,1.0,0.0,0,1,1
1.995144,2.0106568,1,1.0,1.0,1.0,0.0,0,1,1
1.018158,0.93785477,1,1.0,0.0,0.0,0.0,0,0,0
0.11749294,0.081248574,0,0.0,0.0,0.0,0.0,0,0,0
0.37564364,0.34890398,0,1.0,0.0,0.0,1.0,1,0,0
0.22498144,0.18443206,0,1.0,0.0,0.0,1.0,1,0,0
1.995144,2.0106568,2,1.0,0.0,0.0,-1.0,-1,0,0
0.78396815,0.7839614,2,0.0,-1.0,-1.0,-2.0,-2,-1,-1
0.7770388,0.757831,1,0.0,0.0,0.0,-1.0,-1,0,0
2.2381532,2.4642632,2,1.0,0.0,0.0,-1.0,-1,0,0
1.7608323,2.0106568,2,1.0,0.0,0.0,-1.0,-1,0,0
1.018158,0.93785477,2,1.0,-1.0,-1.0,-1.0,-1,-1,-1
1.1004447,1.0593243,0,1.0,1.0,1.0,1.0,1,1,1
0.7770388,0.757831,0,0.0,1.0,1.0,0.0,0,1,1
0.7770388,0.757831,0,0.0,1.0,1.0,0.0,0,1,1
0.22498144,0.18443206,0,1.0,0.0,0.0,1.0,1,0,0
0.2152786,0.15390824,1,1.0,-1.0,-1.0,0.0,0,-1,-1
1.1780236,1.3056213,0,0.0,1.0,1.0,0.0,0,1,1
0.8766799,0.91817445,1,1.0,0.0,0.0,0.0,0,0,0
0.22498144,0.18443206,1,1.0,-1.0,-1.0,0.0,0,-1,-1
2.2731943,2.3017356,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
1.1004447,1.0593243,0,1.0,1.0,1.0,1.0,1,1,1
1.018158,0.93785477,0,1.0,1.0,1.0,1.0,1,1,1
1.1419237,1.136288,1,1.0,0.0,0.0,0.0,0,0,0
0.11749294,0.081248574,1,0.0,-1.0,-1.0,-1.0,-1,-1,-1
1.018158,0.93785477,1,1.0,0.0,0.0,0.0,0,0,0
1.1419237,1.136288,1,1.0,0.0,0.0,0.0,0,0,0
0.22498144,0.18443206,0,1.0,0.0,0.0,1.0,1,0,0
2.1845887,2.1855545,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
0.22498144,0.18443206,0,1.0,0.0,0.0,1.0,1,0,0
1.018158,0.93785477,1,1.0,0.0,0.0,0.0,0,0,0
0.33292902,0.036337554,0,1.0,0.0,0.0,1.0,1,0,0
1.1780236,1.3056213,2,0.0,-1.0,-1.0,-2.0,-2,-1,-1
1.29741,1.4946336,2,1.0,-1.0,-1.0,-1.0,-1,-1,-1
0.7770388,0.757831,0,0.0,1.0,1.0,0.0,0,1,1
1.7608323,2.0106568,0,1.0,2.0,2.0,1.0,1,2,2
2.2731943,2.3017356,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
0.4127643,0.34936747,0,1.0,0.0,0.0,1.0,1,0,0
0.21598741,0.1903871,0,1.0,0.0,0.0,1.0,1,0,0
1.018158,0.93785477,0,1.0,1.0,1.0,1.0,1,1,1
1.1004447,1.0593243,0,1.0,1.0,1.0,1.0,1,1,1
0.7770388,0.757831,0,0.0,1.0,1.0,0.0,0,1,1
1.29741,1.4946336,2,1.0,-1.0,-1.0,-1.0,-1,-1,-1
0.1800073,0.15370406,0,0.0,0.0,0.0,0.0,0,0,0
0.9701776,0.9701925,0,1.0,1.0,1.0,1.0,1,1,1
1.995144,2.0106568,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
0.8393826,0.8559841,1,0.0,0.0,0.0,-1.0,-1,0,0
0.11749294,0.081248574,0,0.0,0.0,0.0,0.0,0,0,0
0.22498144,0.18443206,0,1.0,0.0,0.0,1.0,1,0,0
1.018158,0.93785477,0,1.0,1.0,1.0,1.0,1,1,1
1.3466966,1.5303007,1,1.0,0.0,1.0,0.0,0,0,1
1.5934219,1.600171,4,1.0,-2.0,-2.0,-3.0,-3,-2,-2
0.33292902,0.036337554,0,1.0,0.0,0.0,1.0,1,0,0
2.3554468,2.3566632,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
1.2109928,1.1324054,0,1.0,1.0,1.0,1.0,1,1,1
1.1004447,1.0593243,0,1.0,1.0,1.0,1.0,1,1,1
2.1659229,2.1855545,2,1.0,0.0,0.0,-1.0,-1,0,0
0.21598741,0.1903871,0,1.0,0.0,0.0,1.0,1,0,0
1.7608323,2.0106568,0,1.0,2.0,2.0,1.0,1,2,2
0.8766799,0.91817445,0,1.0,1.0,1.0,1.0,1,1,1
1.9913943,2.3566632,4,1.0,-2.0,-2.0,-3.0,-3,-2,-2
0.7770388,0.757831,2,0.0,-1.0,-1.0,-2.0,-2,-1,-1
1.018158,0.93785477,1,1.0,0.0,0.0,0.0,0,0,0
1.3466966,1.5303007,2,1.0,-1.0,0.0,-1.0,-1,-1,0
1.9913943,2.3566632,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
0.22498144,0.18443206,0,1.0,0.0,0.0,1.0,1,0,0
0.09622054,0.025360651,1,1.0,-1.0,-1.0,0.0,0,-1,-1
1.0266167,0.89851767,2,1.0,-1.0,-1.0,-1.0,-1,-1,-1
0.7770388,0.757831,1,0.0,0.0,0.0,-1.0,-1,0,0
0.11749294,0.081248574,0,0.0,0.0,0.0,0.0,0,0,0
1.1312897,1.172369,1,0.0,0.0,0.0,-1.0,-1,0,0
0.09622054,0.025360651,0,1.0,0.0,0.0,1.0,1,0,0
1.1004447,1.0593243,0,1.0,1.0,1.0,1.0,1,1,1
1.1312897,1.172369,1,0.0,0.0,0.0,-1.0,-1,0,0
0.4570367,0.43217346,0,1.0,0.0,0.0,1.0,1,0,0
0.7770388,0.757831,1,0.0,0.0,0.0,-1.0,-1,0,0
1.5934219,1.600171,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
1.7608323,2.0106568,0,1.0,2.0,2.0,1.0,1,2,2
1.1312897,1.172369,0,0.0,1.0,1.0,0.0,0,1,1
0.4127643,0.34936747,0,1.0,0.0,0.0,1.0,1,0,0
0.06263913,0.0111722285,0,0.0,0.0,0.0,0.0,0,0,0
1.29741,1.4946336,2,1.0,-1.0,-1.0,-1.0,-1,-1,-1
1.9031994,2.3017356,1,1.0,1.0,1.0,0.0,0,1,1
1.2109928,1.1324054,2,1.0,-1.0,-1.0,-1.0,-1,-1,-1
1.29741,1.4946336,0,1.0,1.0,1.0,1.0,1,1,1
0.22498144,0.18443206,0,1.0,0.0,0.0,1.0,1,0,0
0.09622054,0.025360651,0,1.0,0.0,0.0,1.0,1,0,0
0.7770388,0.757831,0,0.0,1.0,1.0,0.0,0,1,1
1.726266,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
1.9031994,2.3017356,1,1.0,1.0,1.0,0.0,0,1,1
1.1004447,1.0593243,1,1.0,0.0,0.0,0.0,0,0,0
0.11749294,0.081248574,0,0.0,0.0,0.0,0.0,0,0,0
0.7770388,0.757831,0,0.0,1.0,1.0,0.0,0,1,1
1.726266,1.8054483,1,1.0,1.0,1.0,0.0,0,1,1
1.8830833,2.1855545,1,1.0,1.0,1.0,0.0,0,1,1
0.1800073,0.15370406,0,0.0,0.0,0.0,0.0,0,0,0
0.11749294,0.081248574,0,0.0,0.0,0.0,0.0,0,0,0
0.7770388,0.757831,0,0.0,1.0,1.0,0.0,0,1,1
1.018158,0.93785477,0,1.0,1.0,1.0,1.0,1,1,1
1.1780236,1.3056213,0,0.0,1.0,1.0,0.0,0,1,1
0.06263913,0.0111722285,1,0.0,-1.0,-1.0,-1.0,-1,-1,-1
0.1800073,0.15370406,0,0.0,0.0,0.0,0.0,0,0,0
1.018158,0.93785477,2,1.0,-1.0,-1.0,-1.0,-1,-1,-1
1.29741,1.4946336,1,1.0,0.0,0.0,0.0,0,0,0
1.8022202,1.8054483,2,1.0,0.0,0.0,-1.0,-1,0,0
1.9031994,2.3017356,0,1.0,2.0,2.0,1.0,1,2,2
0.37564364,0.34890398,3,1.0,-3.0,-3.0,-2.0,-2,-3,-3
0.22498144,0.18443206,1,1.0,-1.0,-1.0,0.0,0,-1,-1
2.2731943,2.3017356,4,1.0,-2.0,-2.0,-3.0,-3,-2,-2
1.726266,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
1.726266,1.8054483,1,1.0,1.0,1.0,0.0,0,1,1
1.9031994,2.3017356,1,1.0,1.0,1.0,0.0,0,1,1
1.726266,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
0.06263913,0.0111722285,0,0.0,0.0,0.0,0.0,0,0,0
1.1312897,1.172369,1,0.0,0.0,0.0,-1.0,-1,0,0
1.8054407,1.8054483,2,1.0,0.0,0.0,-1.0,-1,0,0
1.7608323,2.0106568,2,1.0,0.0,0.0,-1.0,-1,0,0
0.22498144,0.18443206,0,1.0,0.0,0.0,1.0,1,0,0
0.09622054,0.025360651,0,1.0,0.0,0.0,1.0,1,0,0
1.1312897,1.172369,0,0.0,1.0,1.0,0.0,0,1,1
1.0266167,0.89851767,0,1.0,1.0,1.0,1.0,1,1,1
1.726266,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
0.09622054,0.025360651,0,1.0,0.0,0.0,1.0,1,0,0
1.482849,1.600171,4,1.0,-3.0,-2.0,-3.0,-3,-3,-2
1.8022202,1.8054483,2,1.0,0.0,0.0,-1.0,-1,0,0
1.726266,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
1.1780236,1.3056213,2,0.0,-1.0,-1.0,-2.0,-2,-1,-1
0.06263913,0.0111722285,1,0.0,-1.0,-1.0,-1.0,-1,-1,-1
1.018158,0.93785477,0,1.0,1.0,1.0,1.0,1,1,1
1.1004447,1.0593243,0,1.0,1.0,1.0,1.0,1,1,1
1.726266,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
0.8766799,0.91817445,1,1.0,0.0,0.0,0.0,0,0,0
1.1004447,1.0593243,1,1.0,0.0,0.0,0.0,0,0,0
1.1004447,1.0593243,2,1.0,-1.0,-1.0,-1.0,-1,-1,-1
1.995144,2.0106568,1,1.0,1.0,1.0,0.0,0,1,1
1.1708173,1.172369,0,0.0,1.0,1.0,0.0,0,1,1
1.1312897,1.172369,0,0.0,1.0,1.0,0.0,0,1,1
0.22498144,0.18443206,3,1.0,-3.0,-3.0,-2.0,-2,-3,-3
0.4570367,0.43217346,0,1.0,0.0,0.0,1.0,1,0,0
1.1004447,1.0593243,0,1.0,1.0,1.0,1.0,1,1,1
0.4127643,0.34936747,0,1.0,0.0,0.0,1.0,1,0,0
0.22498144,0.18443206,0,1.0,0.0,0.0,1.0,1,0,0
1.8022202,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
0.09622054,0.025360651,0,1.0,0.0,0.0,1.0,1,0,0
0.2152786,0.15390824,0,1.0,0.0,0.0,1.0,1,0,0
1.9031994,2.3017356,0,1.0,2.0,2.0,1.0,1,2,2
2.4512558,2.4642632,2,1.0,0.0,0.0,-1.0,-1,0,0
0.22498144,0.18443206,0,1.0,0.0,0.0,1.0,1,0,0
1.1004447,1.0593243,2,1.0,-1.0,-1.0,-1.0,-1,-1,-1
0.21598741,0.1903871,0,1.0,0.0,0.0,1.0,1,0,0
0.8766799,0.91817445,2,1.0,-1.0,-1.0,-1.0,-1,-1,-1
0.37564364,0.34890398,0,1.0,0.0,0.0,1.0,1,0,0
0.22498144,0.18443206,0,1.0,0.0,0.0,1.0,1,0,0
0.8766799,0.91817445,1,1.0,0.0,0.0,0.0,0,0,0
1.1312897,1.172369,0,0.0,1.0,1.0,0.0,0,1,1
2.4636283,2.4642632,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
1.018158,0.93785477,0,1.0,1.0,1.0,1.0,1,1,1
0.09622054,0.025360651,0,1.0,0.0,0.0,1.0,1,0,0
1.2678648,1.4191911,0,0.0,1.0,1.0,0.0,0,1,1
1.018158,0.93785477,0,1.0,1.0,1.0,1.0,1,1,1
1.1312897,1.172369,0,0.0,1.0,1.0,0.0,0,1,1
0.21598741,0.1903871,0,1.0,0.0,0.0,1.0,1,0,0
0.8766799,0.91817445,1,1.0,0.0,0.0,0.0,0,0,0
1.1312897,1.172369,1,0.0,0.0,0.0,-1.0,-1,0,0
0.11749294,0.081248574,0,0.0,0.0,0.0,0.0,0,0,0
1.5179061,1.5303007,1,1.0,1.0,1.0,0.0,0,1,1
1.1004447,1.0593243,1,1.0,0.0,0.0,0.0,0,0,0
0.4570367,0.43217346,0,1.0,0.0,0.0,1.0,1,0,0
0.8766799,0.91817445,1,1.0,0.0,0.0,0.0,0,0,0
1.1708173,1.172369,0,0.0,1.0,1.0,0.0,0,1,1
1.5998416,1.600171,2,1.0,0.0,0.0,-1.0,-1,0,0
0.09622054,0.025360651,2,1.0,-2.0,-2.0,-1.0,-1,-2,-2
0.37564364,0.34890398,3,1.0,-3.0,-3.0,-2.0,-2,-3,-3
1.2678648,1.4191911,2,0.0,-1.0,-1.0,-2.0,-2,-1,-1
1.7608323,2.0106568,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
0.22498144,0.18443206,0,1.0,0.0,0.0,1.0,1,0,0
1.726266,1.8054483,1,1.0,1.0,1.0,0.0,0,1,1
1.8022202,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
0.09622054,0.025360651,1,1.0,-1.0,-1.0,0.0,0,-1,-1
1.1312897,1.172369,1,0.0,0.0,0.0,-1.0,-1,0,0
1.1312897,1.172369,2,0.0,-1.0,-1.0,-2.0,-2,-1,-1
0.09622054,0.025360651,0,1.0,0.0,0.0,1.0,1,0,0
1.3640109,1.1119618,2,1.0,-1.0,-1.0,-1.0,-1,-1,-1
0.11749294,0.081248574,0,0.0,0.0,0.0,0.0,0,0,0
1.2109928,1.1324054,2,1.0,-1.0,-1.0,-1.0,-1,-1,-1
1.1312897,1.172369,0,0.0,1.0,1.0,0.0,0,1,1
0.4127643,0.34936747,0,1.0,0.0,0.0,1.0,1,0,0
1.1419237,1.136288,0,1.0,1.0,1.0,1.0,1,1,1
0.22498144,0.18443206,0,1.0,0.0,0.0,1.0,1,0,0
2.1659229,2.1855545,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
0.09622054,0.025360651,2,1.0,-2.0,-2.0,-1.0,-1,-2,-2
1.8052919,1.8054483,2,1.0,0.0,0.0,-1.0,-1,0,0
0.06263913,0.0111722285,0,0.0,0.0,0.0,0.0,0,0,0
1.726266,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
1.995144,2.0106568,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
0.09622054,0.025360651,0,1.0,0.0,0.0,1.0,1,0,0
0.09622054,0.025360651,0,1.0,0.0,0.0,1.0,1,0,0
1.018158,0.93785477,1,1.0,0.0,0.0,0.0,0,0,0
0.11749294,0.081248574,0,0.0,0.0,0.0,0.0,0,0,0
1.726266,1.8054483,1,1.0,1.0,1.0,0.0,0,1,1
0.09622054,0.025360651,1,1.0,-1.0,-1.0,0.0,0,-1,-1
0.4570367,0.43217346,1,1.0,-1.0,-1.0,0.0,0,-1,-1
1.9031994,2.3017356,0,1.0,2.0,2.0,1.0,1,2,2
0.7770388,0.757831,0,0.0,1.0,1.0,0.0,0,1,1
0.7770388,0.757831,2,0.0,-1.0,-1.0,-2.0,-2,-1,-1
0.8393826,0.8559841,1,0.0,0.0,0.0,-1.0,-1,0,0
0.21598741,0.1903871,0,1.0,0.0,0.0,1.0,1,0,0
0.8766799,0.91817445,0,1.0,1.0,1.0,1.0,1,1,1
0.7770388,0.757831,1,0.0,0.0,0.0,-1.0,-1,0,0
0.37564364,0.34890398,0,1.0,0.0,0.0,1.0,1,0,0
1.482849,1.600171,1,1.0,0.0,1.0,0.0,0,0,1
2.3003218,2.3017356,1,1.0,1.0,1.0,0.0,0,1,1
0.22498144,0.18443206,2,1.0,-2.0,-2.0,-1.0,-1,-2,-2
0.8393826,0.8559841,0,0.0,1.0,1.0,0.0,0,1,1
0.37564364,0.34890398,0,1.0,0.0,0.0,1.0,1,0,0
0.4570367,0.43217346,0,1.0,0.0,0.0,1.0,1,0,0
1.726266,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
0.22498144,0.18443206,0,1.0,0.0,0.0,1.0,1,0,0
0.8393826,0.8559841,0,0.0,1.0,1.0,0.0,0,1,1
1.1004447,1.0593243,0,1.0,1.0,1.0,1.0,1,1,1
1.1004447,1.0593243,1,1.0,0.0,0.0,0.0,0,0,0
1.4805163,1.4946336,3,1.0,-2.0,-2.0,-2.0,-2,-2,-2
0.06263913,0.0111722285,0,0.0,0.0,0.0,0.0,0,0,0
0.7770388,0.757831,1,0.0,0.0,0.0,-1.0,-1,0,0
1.1708173,1.172369,1,0.0,0.0,0.0,-1.0,-1,0,0
1.1312897,1.172369,1,0.0,0.0,0.0,-1.0,-1,0,0
1.8022202,1.8054483,1,1.0,1.0,1.0,0.0,0,1,1
0.2152786,0.15390824,1,1.0,-1.0,-1.0,0.0,0,-1,-1
0.09622054,0.025360651,1,1.0,-1.0,-1.0,0.0,0,-1,-1
2.1659229,2.1855545,1,1.0,1.0,1.0,0.0,0,1,1
0.37564364,0.34890398,0,1.0,0.0,0.0,1.0,1,0,0
0.8766799,0.91817445,2,1.0,-1.0,-1.0,-1.0,-1,-1,-1
1.1004447,1.0593243,0,1.0,1.0,1.0,1.0,1,1,1
1.29741,1.4946336,1,1.0,0.0,0.0,0.0,0,0,0
2.2381532,2.4642632,2,1.0,0.0,0.0,-1.0,-1,0,0
1.5179061,1.5303007,0,1.0,2.0,2.0,1.0,1,2,2
0.8393826,0.8559841,0,0.0,1.0,1.0,0.0,0,1,1
1.018158,0.93785477,1,1.0,0.0,0.0,0.0,0,0,0
1.726266,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
1.018158,0.93785477,2,1.0,-1.0,-1.0,-1.0,-1,-1,-1
1.7608323,2.0106568,0,1.0,2.0,2.0,1.0,1,2,2
0.09622054,0.025360651,0,1.0,0.0,0.0,1.0,1,0,0
0.06263913,0.0111722285,0,0.0,0.0,0.0,0.0,0,0,0
1.1312897,1.172369,0,0.0,1.0,1.0,0.0,0,1,1
1.1419237,1.136288,1,1.0,0.0,0.0,0.0,0,0,0
0.33292902,0.036337554,0,1.0,0.0,0.0,1.0,1,0,0
1.8022202,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
1.2678648,1.4191911,1,0.0,0.0,0.0,-1.0,-1,0,0
1.726266,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
0.7770388,0.757831,0,0.0,1.0,1.0,0.0,0,1,1
0.09622054,0.025360651,0,1.0,0.0,0.0,1.0,1,0,0
1.726266,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
0.09622054,0.025360651,0,1.0,0.0,0.0,1.0,1,0,0
2.332,2.3566632,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
1.018158,0.93785477,0,1.0,1.0,1.0,1.0,1,1,1
1.1312897,1.172369,2,0.0,-1.0,-1.0,-2.0,-2,-1,-1
0.06263913,0.0111722285,0,0.0,0.0,0.0,0.0,0,0,0
0.09622054,0.025360651,0,1.0,0.0,0.0,1.0,1,0,0
1.8022202,1.8054483,1,1.0,1.0,1.0,0.0,0,1,1
0.06263913,0.0111722285,0,0.0,0.0,0.0,0.0,0,0,0
1.9031994,2.3017356,2,1.0,0.0,0.0,-1.0,-1,0,0
0.8393826,0.8559841,1,0.0,0.0,0.0,-1.0,-1,0,0
0.09622054,0.025360651,0,1.0,0.0,0.0,1.0,1,0,0
1.1419237,1.136288,0,1.0,1.0,1.0,1.0,1,1,1
0.11749294,0.081248574,0,0.0,0.0,0.0,0.0,0,0,0
0.7770388,0.757831,0,0.0,1.0,1.0,0.0,0,1,1
0.09622054,0.025360651,0,1.0,0.0,0.0,1.0,1,0,0
1.018158,0.93785477,0,1.0,1.0,1.0,1.0,1,1,1
0.09622054,0.025360651,0,1.0,0.0,0.0,1.0,1,0,0
1.726266,1.8054483,1,1.0,1.0,1.0,0.0,0,1,1
1.1419237,1.136288,1,1.0,0.0,0.0,0.0,0,0,0
1.1708173,1.172369,1,0.0,0.0,0.0,-1.0,-1,0,0
1.1708173,1.172369,0,0.0,1.0,1.0,0.0,0,1,1
1.1312897,1.172369,1,0.0,0.0,0.0,-1.0,-1,0,0
1.7608323,2.0106568,0,1.0,2.0,2.0,1.0,1,2,2
1.8022202,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
0.22498144,0.18443206,0,1.0,0.0,0.0,1.0,1,0,0
2.2731943,2.3017356,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
1.018158,0.93785477,2,1.0,-1.0,-1.0,-1.0,-1,-1,-1
1.1312897,1.172369,1,0.0,0.0,0.0,-1.0,-1,0,0
1.1004447,1.0593243,0,1.0,1.0,1.0,1.0,1,1,1
1.8022202,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
1.1780236,1.3056213,1,0.0,0.0,0.0,-1.0,-1,0,0
1.1312897,1.172369,2,0.0,-1.0,-1.0,-2.0,-2,-1,-1
0.9356951,0.9150371,0,1.0,1.0,1.0,1.0,1,1,1
0.06263913,0.0111722285,0,0.0,0.0,0.0,0.0,0,0,0
1.3466966,1.5303007,1,1.0,0.0,1.0,0.0,0,0,1
1.8022202,1.8054483,1,1.0,1.0,1.0,0.0,0,1,1
1.1004447,1.0593243,0,1.0,1.0,1.0,1.0,1,1,1
0.8766799,0.91817445,2,1.0,-1.0,-1.0,-1.0,-1,-1,-1
1.2678648,1.4191911,1,0.0,0.0,0.0,-1.0,-1,0,0
0.11749294,0.081248574,1,0.0,-1.0,-1.0,-1.0,-1,-1,-1
0.06263913,0.0111722285,1,0.0,-1.0,-1.0,-1.0,-1,-1,-1
1.995144,2.0106568,2,1.0,0.0,0.0,-1.0,-1,0,0
1.018158,0.93785477,3,1.0,-2.0,-2.0,-2.0,-2,-2,-2
0.21598741,0.1903871,0,1.0,0.0,0.0,1.0,1,0,0
1.9031994,2.3017356,2,1.0,0.0,0.0,-1.0,-1,0,0
1.1312897,1.172369,1,0.0,0.0,0.0,-1.0,-1,0,0
1.018158,0.93785477,2,1.0,-1.0,-1.0,-1.0,-1,-1,-1
0.8393826,0.8559841,0,0.0,1.0,1.0,0.0,0,1,1
1.018158,0.93785477,0,1.0,1.0,1.0,1.0,1,1,1
2.1659229,2.1855545,0,1.0,2.0,2.0,1.0,1,2,2
0.8766799,0.91817445,1,1.0,0.0,0.0,0.0,0,0,0
1.018158,0.93785477,1,1.0,0.0,0.0,0.0,0,0,0
2.332,2.3566632,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
1.1780236,1.3056213,0,0.0,1.0,1.0,0.0,0,1,1
0.7770388,0.757831,1,0.0,0.0,0.0,-1.0,-1,0,0
1.726266,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
1.8022202,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
1.9031994,2.3017356,0,1.0,2.0,2.0,1.0,1,2,2
0.8766799,0.91817445,1,1.0,0.0,0.0,0.0,0,0,0
1.8830833,2.1855545,0,1.0,2.0,2.0,1.0,1,2,2
1.726266,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
1.726266,1.8054483,1,1.0,1.0,1.0,0.0,0,1,1
1.1312897,1.172369,0,0.0,1.0,1.0,0.0,0,1,1
1.726266,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
1.9031994,2.3017356,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
1.1312897,1.172369,2,0.0,-1.0,-1.0,-2.0,-2,-1,-1
1.1708173,1.172369,2,0.0,-1.0,-1.0,-2.0,-2,-1,-1
1.1312897,1.172369,1,0.0,0.0,0.0,-1.0,-1,0,0
1.726266,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
2.3003218,2.3017356,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
1.9913943,2.3566632,1,1.0,1.0,1.0,0.0,0,1,1
1.018158,0.93785477,1,1.0,0.0,0.0,0.0,0,0,0
1.1312897,1.172369,1,0.0,0.0,0.0,-1.0,-1,0,0
1.1708173,1.172369,0,0.0,1.0,1.0,0.0,0,1,1
1.8022202,1.8054483,2,1.0,0.0,0.0,-1.0,-1,0,0
1.1312897,1.172369,1,0.0,0.0,0.0,-1.0,-1,0,0
1.1708173,1.172369,0,0.0,1.0,1.0,0.0,0,1,1
1.8054407,1.8054483,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
1.7608323,2.0106568,2,1.0,0.0,0.0,-1.0,-1,0,0
2.2731943,2.3017356,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
1.8052919,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
1.8022202,1.8054483,0,1.0,2.0,2.0,1.0,1,2,2
1.1708173,1.172369,0,0.0,1.0,1.0,0.0,0,1,1
1.8054407,1.8054483,2,1.0,0.0,0.0,-1.0,-1,0,0
1.7608323,2.0106568,1,1.0,1.0,1.0,0.0,0,1,1
2.2731943,2.3017356,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
1.29741,1.4946336,1,1.0,0.0,0.0,0.0,0,0,0
1.29741,1.4946336,1,1.0,0.0,0.0,0.0,0,0,0
1.1708173,1.172369,1,0.0,0.0,0.0,-1.0,-1,0,0
1.8830833,2.1855545,1,1.0,1.0,1.0,0.0,0,1,1
1.9031994,2.3017356,0,1.0,2.0,2.0,1.0,1,2,2
1.1708173,1.172369,0,0.0,1.0,1.0,0.0,0,1,1
1.8022202,1.8054483,3,1.0,-1.0,-1.0,-2.0,-2,-1,-1
1.995144,2.0106568,4,1.0,-2.0,-2.0,-3.0,-3,-2,-2
1.7608323,2.0106568,1,1.0,1.0,1.0,0.0,0,1,1
1.8022202,1.8054483,1,1.0,1.0,1.0,0.0,0,1,1
1.8022202,1.8054483,1,1.0,1.0,1.0,0.0,0,1,1
1.9031994,2.3017356,2,1.0,0.0,0.0,-1.0,-1,0,0
1.8830833,2.1855545,0,1.0,2.0,2.0,1.0,1,2,2
1.29741,1.4946336,1,1.0,0.0,0.0,0.0,0,0,0
1.9031994,2.3017356,1,1.0,1.0,1.0,0.0,0,1,1
1.1708173,1.172369,0,0.0,1.0,1.0,0.0,0,1,1
